,item_id,año
103013,672680.0,2017
103014,703270.0,2017
103015,725400.0,2017
103016,717020.0,2017
103017,588120.0,2017
103018,568460.0,2017
103019,545830.0,2017
103020,732280.0,2017
103021,695250.0,2017
103022,740950.0,2017
103023,703540.0,2017
103025,741090.0,2017
103026,738940.0,2017
103028,717720.0,1995
103029,730930.0,2017
103030,676340.0,2017
103032,721950.0,2017
103033,730850.0,2017
103034,739460.0,2017
103035,724570.0,2017
103036,695600.0,2017
103037,727200.0,2017
103038,736080.0,2009
103039,722050.0,2017
103040,699830.0,2017
103041,736140.0,2008
103042,722910.0,2017
103043,737080.0,2014
103044,664510.0,2017
103045,722670.0,2017
103046,737130.0,2013
103049,576614.0,2017
103050,713370.0,2017
103051,737920.0,2017
103052,720600.0,2017
103053,736750.0,2017
103054,714170.0,2017
103055,573680.0,2017
103056,693670.0,2017
103057,725410.0,2017
103058,717490.0,2017
103059,652000.0,2017
103060,693030.0,2017
103061,636690.0,2017
103062,722090.0,2017
103063,731850.0,2017
103064,619800.0,2017
103066,722080.0,2017
103067,708800.0,2017
103068,721711.0,2017
103069,721710.0,2017
103070,736100.0,2017
103071,574962.0,2017
103072,718040.0,2017
103073,556780.0,2016
103074,680760.0,2017
103075,731080.0,2017
103076,710880.0,2017
103077,729960.0,2017
103078,713070.0,1996
103079,600230.0,2017
103080,720640.0,2017
103081,606080.0,2017
103082,723750.0,2017
103083,613470.0,2017
103084,675870.0,2017
103085,729570.0,2017
103087,737350.0,2017
103088,728302.0,2017
103089,738140.0,2017
103090,729230.0,2017
103091,738110.0,2017
103092,700570.0,2017
103093,738240.0,2017
103094,700270.0,2017
103095,591986.0,2017
103096,731750.0,2017
103097,726230.0,2017
103098,645401.0,2017
103099,610840.0,2017
103100,596520.0,2017
103101,722990.0,2017
103102,727110.0,2017
103103,647530.0,2017
103104,701580.0,2017
103105,630010.0,2017
103106,562370.0,2017
103107,718680.0,2017
103108,663250.0,2017
103109,500212.0,2017
103110,378410.0,2017
103111,726580.0,2017
103112,732460.0,2017
103113,643671.0,2017
103114,609822.0,2017
103116,614580.0,2017
103117,715190.0,2017
103118,720480.0,2017
103119,722310.0,2017
103120,723650.0,2017
103121,722870.0,2017
103122,715990.0,2017
103124,725170.0,2017
103125,727280.0,2017
103126,714760.0,2017
103127,610180.0,2017
103128,715310.0,2017
103131,733810.0,2017
103132,722680.0,2017
103133,732500.0,2017
103134,702310.0,2017
103135,650440.0,2017
103136,716890.0,2017
103137,726320.0,2017
103138,674440.0,2017
103139,728700.0,2017
103140,622370.0,2017
103141,683270.0,2017
103142,578720.0,2017
103143,736320.0,2017
103144,712420.0,2017
103145,708710.0,2008
103146,695380.0,2017
103147,659630.0,2017
103148,699150.0,2017
103149,676430.0,2017
103151,626010.0,2017
103152,721147.0,2017
103153,721149.0,2017
103154,721148.0,2017
103155,734220.0,1975
103156,695580.0,2017
103157,734030.0,1970
103158,628170.0,2017
103159,628050.0,2017
103160,628120.0,2017
103161,661920.0,2017
103162,600000.0,2017
103164,664430.0,2017
103165,291550.0,2017
103167,706060.0,2017
103168,706080.0,2017
103169,706070.0,2017
103170,709172.0,2017
103171,699480.0,2017
103172,717540.0,2017
103173,643970.0,2017
103174,457590.0,2016
103175,685450.0,2017
103176,727820.0,2017
103177,721101.0,2017
103178,721105.0,2017
103179,721104.0,2017
103182,721106.0,2017
103183,721108.0,2017
103184,556260.0,2017
103185,716200.0,2017
103186,637757.0,2017
103187,637758.0,2017
103188,637759.0,2017
103189,564793.0,2017
103190,564794.0,2017
103191,488790.0,2017
103193,730770.0,2017
103194,637760.0,2017
103195,719380.0,2017
103196,575890.0,2017
103197,688248.0,2017
103198,708930.0,2017
103199,688249.0,2017
103200,688250.0,2017
103201,688251.0,2017
103202,688252.0,2017
103203,688253.0,2017
103204,688255.0,2017
103205,688256.0,2017
103206,688257.0,2017
103207,688254.0,2017
103208,675351.0,2017
103209,718320.0,2017
103210,722881.0,2017
103211,724060.0,2017
103212,556920.0,2017
103213,410830.0,2017
103214,736330.0,2017
103217,725640.0,2017
103218,512160.0,2017
103220,722730.0,2017
103221,726070.0,2017
103223,704510.0,2017
103225,678800.0,2017
103226,710820.0,2017
103227,700830.0,2017
103228,685760.0,2017
103229,717060.0,2017
103230,708120.0,2017
103231,717000.0,2017
103232,660340.0,2017
103233,717190.0,2017
103234,724510.0,2017
103235,718980.0,2017
103236,717820.0,2017
103237,692680.0,2017
103239,721940.0,2017
103240,719740.0,2017
103241,673920.0,2017
103242,715070.0,2017
103243,493900.0,2017
103244,723790.0,2017
103245,723960.0,2017
103246,724840.0,2017
103247,677700.0,2017
103248,697930.0,2017
103249,659600.0,2014
103250,657020.0,2017
103251,569720.0,2017
103252,626491.0,2017
103254,699470.0,2017
103255,462940.0,2017
103257,549940.0,2017
103258,716170.0,2017
103259,699100.0,2017
103260,690710.0,2017
103261,700560.0,2017
103262,706400.0,2017
103263,715010.0,2017
103264,567690.0,2017
103265,724030.0,2017
103266,700320.0,2017
103267,664320.0,2017
103268,719100.0,2017
103269,710790.0,2017
103271,660220.0,2017
103272,462088.0,2017
103273,406074.0,2017
103274,732760.0,2017
103275,433530.0,2017
103276,681340.0,2017
103277,723130.0,2018
103278,708920.0,2017
103279,724340.0,2017
103280,684230.0,2017
103281,654176.0,2017
103282,592815.0,2017
103284,636460.0,2017
103285,609826.0,2017
103286,643670.0,2017
103287,683630.0,2017
103288,689630.0,2017
103289,658630.0,2017
103290,719550.0,2017
103292,706210.0,2017
103293,729540.0,2017
103294,719330.0,2017
103296,730530.0,2017
103297,730480.0,2017
103298,730500.0,2017
103299,726700.0,2017
103300,729760.0,2017
103301,702270.0,2017
103302,730350.0,2017
103303,723700.0,2017
103304,695650.0,2017
103305,634150.0,2017
103306,724460.0,2016
103307,717380.0,2017
103308,700490.0,2017
103309,728980.0,2017
103310,722940.0,2017
103312,722240.0,2017
103313,562398.0,2017
103314,376944.0,2017
103315,709140.0,2017
103317,508200.0,2017
103318,673730.0,2017
103319,696060.0,2017
103320,601430.0,2017
103321,660160.0,2017
103322,730340.0,2017
103323,686680.0,2017
103324,644800.0,2017
103325,699680.0,2017
103326,726400.0,2016
103327,715840.0,2017
103329,725420.0,2017
103330,731540.0,2017
103331,729130.0,2017
103332,722010.0,2017
103333,732200.0,2017
103335,447400.0,2017
103336,714270.0,2017
103337,663380.0,2017
103338,716150.0,2017
103339,723770.0,2017
103340,677650.0,2017
103341,714050.0,2017
103342,710640.0,2017
103343,718910.0,2017
103344,686500.0,2017
103345,731220.0,2017
103346,711760.0,2018
103347,570050.0,2017
103348,715430.0,2017
103349,718660.0,2017
103350,730070.0,2017
103351,714350.0,2017
103352,661490.0,2017
103353,721350.0,2017
103354,675290.0,2017
103355,675280.0,2017
103356,714280.0,2017
103357,731780.0,2017
103358,732170.0,2017
103359,716600.0,2017
103360,719370.0,2017
103361,673940.0,2017
103362,722220.0,2017
103363,657470.0,2017
103365,718840.0,2017
103366,722020.0,2017
103367,583860.0,2017
103368,656090.0,2017
103369,716130.0,2017
103370,718090.0,2017
103371,703050.0,2017
103372,656880.0,2017
103374,687900.0,2017
103375,485390.0,2017
103376,623170.0,2017
103377,722340.0,2017
103378,719130.0,2017
103379,715370.0,2017
103380,704660.0,2017
103381,520370.0,2017
103382,666840.0,2017
103383,561950.0,2017
103384,356190.0,2017
103385,668170.0,2017
103386,629580.0,2017
103387,716270.0,2017
103388,722540.0,2017
103389,717950.0,2017
103390,719610.0,2017
103391,591090.0,2017
103392,665270.0,2017
103393,679030.0,2017
103394,720470.0,2017
103395,532980.0,2017
103396,700610.0,2017
103397,698610.0,2017
103398,349510.0,2017
103399,712610.0,2017
103400,712810.0,2017
103403,720840.0,2017
103404,685990.0,2017
103405,686580.0,2017
103406,711460.0,2017
103407,712540.0,2012
103408,568060.0,2017
103409,339250.0,2017
103410,724720.0,2017
103411,678310.0,2017
103412,721880.0,2017
103413,721870.0,2017
103414,402330.0,2017
103415,727400.0,2017
103416,664670.0,2015
103417,679560.0,2017
103418,664190.0,2017
103419,679540.0,2017
103420,679570.0,2017
103421,720000.0,2017
103422,713380.0,2017
103423,384740.0,2017
103424,711480.0,2017
103425,715320.0,2017
103426,598960.0,2017
103427,709590.0,2017
103428,685080.0,2017
103429,699860.0,2017
103430,603330.0,2017
103431,694370.0,2017
103432,723950.0,2017
103433,701690.0,2017
103434,715460.0,2017
103435,694790.0,2017
103437,693760.0,2017
103438,674360.0,2017
103441,719460.0,2017
103442,701900.0,2017
103443,699080.0,2017
103444,727080.0,2017
103445,718350.0,2017
103446,656450.0,2017
103447,634120.0,2017
103448,630917.0,2017
103449,628650.0,2017
103450,661080.0,2017
103452,517780.0,2017
103453,698250.0,2017
103455,713260.0,2017
103457,715920.0,2017
103458,726660.0,2017
103459,562250.0,2017
103460,707960.0,2017
103461,727630.0,2017
103463,730210.0,2017
103464,661620.0,2017
103465,680360.0,2018
103466,399837.0,2017
103467,728060.0,2017
103468,727940.0,2017
103469,621925.0,2017
103470,715470.0,2017
103471,638000.0,2017
103472,300380.0,2017
103473,717450.0,2017
103474,679270.0,2017
103475,596760.0,2017
103476,689570.0,2017
103477,713340.0,2017
103478,723920.0,2017
103479,696810.0,2017
103480,727890.0,2017
103481,680340.0,2017
103483,722760.0,2017
103484,728000.0,2017
103485,722770.0,2017
103486,661380.0,2017
103487,451020.0,2017
103488,709170.0,2017
103489,619230.0,2017
103490,720930.0,2017
103491,695560.0,2017
103492,726140.0,2017
103493,660980.0,2017
103494,714320.0,2017
103495,706350.0,2017
103496,716190.0,2017
103497,720170.0,2017
103498,727440.0,2017
103499,680980.0,2017
103500,495580.0,2017
103501,632810.0,2016
103502,708850.0,2017
103503,608630.0,2017
103504,638060.0,2017
103505,701890.0,2017
103506,717900.0,2017
103507,691520.0,2017
103508,711510.0,2017
103509,702190.0,2017
103510,723800.0,2017
103511,718360.0,2017
103512,709550.0,2017
103513,722810.0,2017
103514,695743.0,2017
103515,697370.0,2017
103516,709380.0,2017
103517,646460.0,2017
103518,703250.0,2017
103519,682590.0,2017
103520,716310.0,2011
103521,580661.0,2017
103522,711022.0,2017
103523,711023.0,2017
103524,711020.0,2017
103525,710450.0,2017
103526,711021.0,2017
103528,720590.0,2017
103529,711140.0,2017
103530,711720.0,2017
103531,706280.0,2017
103532,714620.0,2017
103533,529520.0,2017
103534,710400.0,2017
103535,710970.0,2017
103536,680880.0,2017
103537,700480.0,2017
103539,711230.0,1992
103540,421710.0,2017
103541,659580.0,2013
103542,717370.0,2017
103543,716850.0,2017
103544,386710.0,2017
103545,721410.0,2017
103546,663870.0,2013
103547,715340.0,2017
103548,716930.0,2017
103549,694460.0,2017
103551,711150.0,2017
103552,402940.0,2017
103553,717620.0,2017
103555,710480.0,2014
103556,704040.0,2017
103557,723910.0,2017
103558,710330.0,2017
103559,695280.0,2017
103560,647310.0,2015
103561,717200.0,2017
103563,660390.0,2017
103565,714840.0,2017
103566,725880.0,2017
103567,569510.0,2017
103568,544630.0,2017
103569,693750.0,2017
103570,665120.0,2017
103571,710440.0,2017
103572,707870.0,2017
103573,683430.0,2017
103574,711970.0,2017
103575,716790.0,2017
103576,707860.0,2017
103577,674250.0,2017
103579,706390.0,2017
103580,704710.0,2017
103582,564480.0,2017
103583,268910.0,2017
103584,715980.0,2017
103586,696250.0,2017
103587,715720.0,2017
103588,595280.0,2017
103589,616690.0,2017
103590,695980.0,2017
103591,619010.0,2017
103592,703870.0,2017
103593,654690.0,2017
103595,723000.0,2017
103596,684170.0,2017
103597,672010.0,2017
103598,684530.0,2017
103599,706980.0,2017
103600,719090.0,2017
103601,554180.0,2017
103602,593670.0,2017
103608,681290.0,2017
103609,713680.0,2017
103610,595560.0,2017
103611,714830.0,2017
103612,714831.0,2017
103613,701480.0,2017
103614,707280.0,2017
103615,641950.0,2017
103616,616520.0,2017
103617,515890.0,2017
103618,722720.0,2017
103619,723320.0,2017
103620,707330.0,2017
103621,435370.0,2017
103622,712330.0,2017
103624,698224.0,2017
103625,698223.0,2017
103627,723200.0,2017
103628,701960.0,2017
103631,695110.0,2017
103632,648340.0,2017
103633,698480.0,2017
103634,690610.0,2017
103635,709400.0,2017
103636,499140.0,2017
103637,690400.0,2017
103638,707000.0,2017
103639,696620.0,2017
103641,721052.0,2017
103642,721053.0,2017
103643,721054.0,2017
103644,721050.0,2017
103645,721060.0,2017
103646,721051.0,2017
103647,439350.0,2017
103648,717030.0,2017
103649,717031.0,2017
103651,717032.0,2017
103652,562373.0,2017
103654,688370.0,2017
103655,594570.0,2017
103656,724020.0,2017
103657,706920.0,2017
103658,646100.0,2017
103659,702840.0,2017
103660,714670.0,2017
103662,702090.0,2017
103663,311260.0,2017
103664,708522.0,2017
103665,404680.0,2017
103666,719530.0,2017
103667,257030.0,2017
103668,414740.0,2017
103669,707080.0,2017
103670,709890.0,2017
103671,696710.0,2017
103672,713690.0,2017
103674,700920.0,2017
103675,720860.0,2017
103676,704340.0,2017
103677,722740.0,2017
103678,710000.0,2017
103679,721470.0,2017
103680,722690.0,2017
103681,637743.0,2017
103682,717100.0,2017
103683,637744.0,2017
103684,637746.0,2017
103685,637745.0,2017
103686,637747.0,2017
103687,712380.0,2017
103689,708521.0,2017
103690,708530.0,2017
103691,705200.0,2017
103692,708520.0,2017
103693,700800.0,2017
103694,646661.0,2017
103695,646660.0,2017
103696,713830.0,2017
103697,646673.0,2017
103698,722710.0,2017
103699,646662.0,2017
103700,646663.0,2017
103701,646664.0,2017
103702,646666.0,2017
103703,646667.0,2017
103704,442120.0,2017
103705,646668.0,2017
103706,646669.0,2017
103707,646670.0,2017
103708,646671.0,2017
103709,646672.0,2017
103710,657421.0,2017
103711,657422.0,2017
103712,657420.0,2017
103713,657423.0,2017
103714,646665.0,2017
103715,709220.0,2017
103716,688241.0,2017
103717,704150.0,2017
103718,688242.0,2017
103719,657424.0,2017
103720,688243.0,2017
103721,688244.0,2017
103722,688245.0,2017
103723,688246.0,2017
103724,688247.0,2017
103725,676910.0,2017
103726,704550.0,2017
103727,695420.0,2017
103728,682970.0,2017
103730,566410.0,2017
103731,662380.0,2017
103732,447920.0,2017
103734,719900.0,2017
103735,709720.0,2017
103737,713600.0,2017
103738,710490.0,2017
103739,711090.0,2017
103740,711080.0,2017
103741,711100.0,2017
103743,686090.0,2017
103744,632580.0,2017
103745,710390.0,2017
103746,718420.0,2017
103747,709670.0,2017
103748,718460.0,2017
103749,718480.0,2017
103750,718390.0,2017
103751,695010.0,2017
103755,440650.0,2016
103756,712900.0,2017
103757,710300.0,2017
103758,553210.0,2017
103759,386100.0,2017
103760,589290.0,2017
103761,521790.0,2017
103762,702660.0,2017
103763,697800.0,2017
103764,701020.0,2017
103765,713400.0,2017
103766,648301.0,2017
103768,699090.0,2017
103769,704950.0,2017
103770,687280.0,2017
103771,699240.0,2017
103772,639300.0,2017
103773,720110.0,2017
103774,409570.0,2017
103776,720900.0,2017
103777,702080.0,2017
103778,718690.0,2017
103779,707770.0,2017
103780,708171.0,2017
103781,714230.0,2017
103782,669320.0,2017
103783,712440.0,2017
103784,623263.0,2017
103785,706380.0,2017
103786,623265.0,2017
103787,623264.0,2017
103788,691250.0,2017
103789,645240.0,2017
103790,705440.0,2017
103791,411920.0,2017
103792,702300.0,2017
103794,629840.0,2017
103795,436180.0,2017
103796,703210.0,2017
103798,462600.0,2017
103799,709160.0,2017
103800,571310.0,2017
103801,707600.0,2017
103802,666430.0,2017
103803,675940.0,2017
103805,714850.0,2017
103806,714860.0,2017
103807,714861.0,2017
103808,693300.0,2017
103809,604040.0,2017
103810,614350.0,2017
103812,614300.0,2017
103813,287220.0,2017
103814,708610.0,2017
103815,398810.0,2017
103816,405190.0,2017
103817,668630.0,2017
103819,693830.0,2017
103820,614290.0,2017
103821,679770.0,2017
103822,710080.0,2017
103823,708500.0,2017
103824,719670.0,2017
103825,708490.0,2017
103826,701620.0,2017
103827,699160.0,2017
103828,711310.0,2017
103829,710120.0,2017
103830,621924.0,2017
103831,391530.0,2017
103832,579760.0,2017
103833,642750.0,2017
103834,689910.0,2017
103835,710800.0,2017
103836,454770.0,2017
103839,707470.0,2017
103840,710110.0,2017
103841,693280.0,2017
103842,682640.0,2017
103843,685120.0,2017
103844,698510.0,2017
103845,676210.0,2017
103846,702150.0,2017
103847,683670.0,2017
103848,709700.0,2017
103849,687251.0,2017
103850,638010.0,2017
103851,706690.0,2017
103852,703750.0,2017
103853,704490.0,2017
103854,704500.0,2017
103855,654390.0,2017
103856,463680.0,2017
103857,704460.0,2017
103858,679010.0,2017
103859,679020.0,2017
103860,661740.0,2017
103861,651610.0,2017
103862,701080.0,2017
103863,710270.0,2017
103864,680190.0,2017
103865,599510.0,2017
103866,628800.0,2017
103867,522750.0,2017
103868,532900.0,2017
103869,446150.0,2017
103870,559910.0,2017
103871,691120.0,2017
103872,683600.0,2017
103873,637739.0,2017
103874,637740.0,2017
103875,637741.0,2017
103876,677090.0,2017
103878,714240.0,2017
103879,637742.0,2017
103880,684830.0,2017
103881,706970.0,2017
103882,699450.0,2017
103883,709020.0,2017
103884,633880.0,2017
103885,707370.0,2017
103886,301840.0,2017
103887,706330.0,2017
103888,601120.0,2017
103889,707610.0,2017
103891,707850.0,2017
103892,672290.0,2017
103893,696650.0,2017
103894,550470.0,2017
103895,681750.0,2017
103896,713100.0,2017
103897,711450.0,2017
103898,660450.0,2017
103900,698430.0,2017
103901,684270.0,2017
103902,718570.0,2017
103903,715420.0,2017
103904,677130.0,2017
103905,654610.0,2017
103906,709960.0,2017
103907,665830.0,2010
103908,707360.0,2017
103909,576612.0,2017
103910,678670.0,2017
103911,678770.0,2017
103912,700440.0,2017
103913,690260.0,2017
103914,698950.0,2017
103916,691390.0,2017
103917,708430.0,2017
103918,699950.0,2017
103919,670490.0,2017
103920,631920.0,2017
103921,672970.0,2017
103923,689090.0,2017
103924,713240.0,2017
103925,539560.0,2017
103926,577800.0,2017
103927,700430.0,2017
103928,435150.0,2017
103929,715950.0,2017
103930,630910.0,2017
103931,555150.0,2017
103932,711240.0,2017
103933,649310.0,2017
103934,643810.0,2017
103935,704990.0,2017
103936,623090.0,2017
103937,552110.0,2017
103939,577350.0,2017
103941,638630.0,2017
103942,704900.0,2017
103943,643830.0,2017
103944,714600.0,2017
103945,714710.0,2017
103946,696400.0,2017
103947,713130.0,2017
103948,711270.0,2017
103949,711280.0,2017
103950,713900.0,2017
103951,710060.0,2017
103952,709680.0,2017
103954,691540.0,2017
103955,390560.0,2017
103956,640040.0,2017
103957,498630.0,2017
103958,625500.0,2017
103959,701860.0,2017
103961,715480.0,2017
103962,521420.0,2017
103964,656120.0,2017
103965,685470.0,2017
103966,650780.0,2017
103967,704700.0,2017
103968,704930.0,2017
103969,698320.0,2017
103970,623940.0,2017
103971,678530.0,2017
103972,680910.0,2017
103973,688590.0,2017
103974,700750.0,2017
103975,680440.0,2017
103976,386620.0,2017
103979,404530.0,2017
103981,701930.0,2017
103982,705430.0,2017
103983,579180.0,2018
103984,286000.0,2017
103985,617360.0,2017
103986,516960.0,2017
103987,663530.0,2017
103989,706290.0,2017
103990,670900.0,2017
103991,691300.0,2017
103992,695370.0,2017
103993,700790.0,2017
103994,707890.0,2017
103995,529920.0,2017
103996,656070.0,2017
103997,699370.0,2017
103999,695830.0,2017
104000,673760.0,2017
104001,605330.0,2017
104002,605333.0,2017
104003,605332.0,2017
104004,605334.0,2017
104005,605331.0,2017
104006,605335.0,2017
104007,714660.0,2017
104009,699930.0,2017
104010,666040.0,2017
104011,650261.0,2017
104012,650280.0,2017
104013,704750.0,2017
104014,703260.0,2010
104015,684340.0,2017
104017,696740.0,2017
104018,713110.0,2017
104019,587790.0,2017
104020,501950.0,2017
104021,686450.0,2017
104022,689520.0,2017
104024,680450.0,2017
104025,655660.0,2017
104026,385410.0,2017
104028,707720.0,2017
104029,356831.0,2017
104030,689000.0,2017
104031,710630.0,2017
104032,703090.0,2017
104035,672880.0,2017
104036,702200.0,2017
104037,691730.0,2017
104038,675360.0,2017
104039,627460.0,2017
104040,671880.0,2017
104041,661960.0,2017
104042,591980.0,2017
104043,623920.0,2004
104044,692220.0,2017
104045,696020.0,2017
104046,678450.0,2017
104047,694980.0,2017
104048,706000.0,2017
104050,692830.0,2017
104051,675830.0,2017
104052,685310.0,2017
104053,638690.0,2017
104054,692290.0,2017
104056,623611.0,2017
104057,709560.0,2016
104058,708190.0,2017
104059,696490.0,2017
104061,713770.0,2017
104062,694520.0,2017
104063,532021.0,2017
104064,675960.0,2017
104065,652990.0,2017
104067,674210.0,2017
104068,709580.0,2017
104069,676620.0,2017
104070,596390.0,2017
104071,701470.0,2017
104072,701970.0,2017
104073,704370.0,2017
104074,699820.0,2017
104076,704540.0,2017
104077,672630.0,2017
104078,675040.0,2017
104079,676850.0,2017
104080,602622.0,2017
104081,694380.0,2017
104082,692500.0,2017
104083,689120.0,2017
104084,617740.0,2017
104086,702910.0,2017
104087,679090.0,2012
104088,606720.0,2017
104089,687260.0,2017
104091,678010.0,2017
104092,703350.0,2017
104093,709090.0,2017
104094,709210.0,2017
104095,571710.0,2017
104096,695820.0,2017
104097,592890.0,2017
104098,698760.0,2017
104099,695960.0,2017
104100,630911.0,2017
104101,699340.0,2011
104102,627690.0,2017
104103,711220.0,2017
104104,536240.0,2017
104105,688500.0,2017
104107,536241.0,2017
104108,466660.0,2017
104109,706590.0,2017
104110,668970.0,2017
104111,709600.0,2017
104112,682230.0,2017
104113,570780.0,2010
104114,570770.0,2013
104115,459050.0,2017
104117,699520.0,2017
104118,673040.0,2017
104119,695000.0,2017
104120,677030.0,2017
104121,620040.0,2017
104122,543100.0,2017
104123,562810.0,2017
104124,613450.0,2017
104125,629680.0,2017
104126,698710.0,2017
104127,698330.0,2017
104128,706600.0,2017
104129,706800.0,2017
104130,706780.0,2017
104131,705880.0,2017
104132,709650.0,2017
104133,709980.0,2017
104134,710010.0,2017
104135,711040.0,2017
104136,637734.0,2017
104137,637733.0,2017
104138,702411.0,2017
104139,693470.0,2017
104140,682270.0,2017
104141,703200.0,2017
104142,694960.0,2017
104143,671550.0,2017
104144,709690.0,2017
104146,672730.0,2017
104147,710040.0,2017
104148,699550.0,2017
104149,688630.0,2017
104151,673770.0,2017
104153,610960.0,2017
104154,667760.0,2017
104155,575300.0,2017
104156,689790.0,2017
104157,678880.0,2017
104158,682000.0,2017
104159,682010.0,2017
104160,693450.0,2017
104161,702410.0,2017
104162,702415.0,2017
104163,321470.0,2017
104164,702412.0,2017
104165,692590.0,2017
104168,705990.0,2017
104169,706910.0,2017
104170,708270.0,2017
104172,693710.0,2017
104173,700010.0,2017
104174,691810.0,2018
104175,650750.0,2017
104176,686350.0,2017
104177,686351.0,2017
104178,662610.0,2017
104179,707730.0,2017
104180,701460.0,2008
104181,672100.0,2017
104182,562391.0,2017
104183,321471.0,2017
104184,251950.0,2001
104185,689900.0,2017
104186,698351.0,2017
104187,667290.0,2001
104188,695950.0,2017
104189,698350.0,2017
104190,698352.0,2017
104191,667291.0,2001
104192,698353.0,2017
104193,644390.0,2017
104194,645671.0,2017
104195,241300.0,2017
104196,645670.0,2017
104197,705470.0,2017
104198,689400.0,2017
104201,696730.0,2017
104202,696910.0,2017
104203,558490.0,2017
104205,679430.0,2017
104206,693320.0,2017
104207,681530.0,2017
104208,601200.0,2017
104210,695320.0,2017
104211,691220.0,2016
104212,693210.0,2017
104213,674900.0,2017
104214,603360.0,2017
104215,671850.0,2017
104216,646470.0,2017
104218,594610.0,2017
104219,684510.0,2017
104221,679860.0,2017
104223,686660.0,2017
104224,695940.0,2017
104225,552651.0,2017
104226,693600.0,2017
104227,693639.0,2017
104228,693626.0,2017
104229,693609.0,2017
104230,693632.0,2017
104231,693642.0,2017
104232,693643.0,2017
104233,683230.0,2017
104234,693611.0,2017
104235,693625.0,2017
104236,635320.0,2017
104238,693629.0,2017
104239,629770.0,2017
104240,686880.0,2017
104241,544610.0,2017
104242,686910.0,2017
104243,668280.0,2017
104245,652960.0,2017
104246,662190.0,2017
104247,554620.0,2017
104249,580910.0,2017
104250,700230.0,2017
104251,704720.0,2017
104252,673530.0,2017
104253,693440.0,2017
104255,679220.0,2017
104257,633330.0,2017
104258,681680.0,2017
104259,700420.0,2017
104260,693250.0,2017
104261,696990.0,2017
104262,677250.0,2017
104263,622060.0,2017
104264,591130.0,2017
104265,622710.0,2017
104266,596940.0,2017
104267,706450.0,2017
104268,693644.0,2017
104269,693601.0,2017
104270,693604.0,2017
104271,693613.0,2017
104272,693612.0,2017
104273,693603.0,2017
104274,693637.0,2017
104275,693633.0,2017
104276,693622.0,2017
104277,503010.0,2017
104278,692180.0,2017
104279,697580.0,1995
104280,695350.0,2017
104281,629430.0,2017
104282,614250.0,2017
104283,693605.0,2017
104284,633331.0,2017
104285,608110.0,2017
104286,692610.0,2017
104287,377060.0,2017
104288,700950.0,2017
104289,703420.0,2017
104290,700980.0,2017
104291,705850.0,2017
104292,704620.0,2017
104293,679390.0,2017
104295,675980.0,2017
104296,687590.0,2012
104297,671750.0,2017
104298,577360.0,2017
104299,610190.0,2017
104300,628150.0,2017
104301,628040.0,2017
104302,683690.0,2017
104303,628110.0,2017
104304,658272.0,2017
104305,658274.0,2017
104306,658275.0,2017
104307,658276.0,2017
104308,658278.0,2017
104309,658277.0,2017
104310,658279.0,2017
104311,658291.0,2017
104312,658273.0,2017
104313,658302.0,2017
104314,658292.0,2017
104315,658303.0,2017
104316,658290.0,2017
104317,658305.0,2017
104318,658293.0,2017
104319,658306.0,2017
104320,683240.0,2017
104321,658304.0,2017
104324,689340.0,2017
104325,683810.0,2017
104326,691990.0,2017
104327,658270.0,2017
104329,658271.0,2017
104330,681040.0,2017
104331,704390.0,2017
104332,411891.0,2017
104333,411901.0,2017
104334,411900.0,2017
104335,697750.0,2017
104337,706870.0,2017
104338,658294.0,2017
104339,658295.0,2017
104340,658296.0,2017
104341,658297.0,2017
104342,658298.0,2017
104343,658299.0,2017
104345,658301.0,2017
104346,704260.0,2017
104347,683080.0,2017
104348,655550.0,2017
104349,658300.0,2017
104350,696680.0,2017
104351,473690.0,2017
104352,626200.0,2017
104353,690570.0,2017
104354,682150.0,2017
104355,662250.0,2017
104356,584400.0,2017
104360,618720.0,2017
104361,689920.0,2017
104362,693380.0,2017
104363,688150.0,2017
104364,671760.0,2017
104366,686570.0,2017
104367,687390.0,2017
104368,683220.0,2017
104369,694190.0,2017
104370,684680.0,2017
104371,655700.0,2017
104372,700870.0,2017
104373,489930.0,2017
104374,591508.0,2017
104375,700180.0,2017
104376,699380.0,2017
104377,698690.0,2017
104379,515220.0,2017
104381,687610.0,2017
104382,679610.0,2017
104383,503420.0,2017
104385,668610.0,2017
104386,682280.0,2017
104388,668570.0,2017
104390,666390.0,2015
104391,698060.0,2017
104392,667670.0,2017
104393,691750.0,2017
104394,665590.0,2017
104395,694450.0,2017
104396,678780.0,2017
104397,680930.0,2017
104398,610694.0,2017
104399,689060.0,2017
104400,646260.0,2017
104401,702040.0,2017
104402,650810.0,2017
104404,486380.0,2017
104406,685230.0,2017
104407,688360.0,2017
104408,686110.0,2017
104409,675730.0,2017
104410,687510.0,2017
104411,562386.0,2017
104412,684970.0,2017
104413,595080.0,2017
104414,690440.0,2017
104415,695880.0,2017
104416,671120.0,2017
104418,642600.0,2017
104419,650930.0,2017
104420,697400.0,2017
104421,698840.0,2017
104422,701490.0,2017
104423,648100.0,2017
104424,685200.0,2017
104425,690740.0,2017
104426,414232.0,2017
104427,414230.0,2017
104428,414234.0,2017
104429,414233.0,2017
104430,649360.0,2017
104431,591530.0,2017
104432,701230.0,2017
104434,688310.0,2017
104435,693720.0,2017
104436,688280.0,2017
104437,688290.0,2017
